CustomerID,Age,Gender,MaritalStatus,Income,Region,PolicyType,PolicyStartYear,PremiumMonthly,ClaimsMade,ClaimsRejected,LastClaimAmount,RenewalStatus,CustomerSatisfaction,NumberOfInquiriesLastYear,HouseType,LifeInsuranceType,HealthInsurancePlan,CustomerFeedbackScore,DigitalPlatformUsage,PolicyUpgradesLastYear,FraudulentClaims,PolicyDurationMonths,CoverDetails,TimeToResolutionDays,ClaimReasons,CommunicationMeans,CustomerServiceFrequency,ServiceNature,PolicyDiscounts,PremiumPaymentFrequency,MissedPayments,VehicleType
200,38,F,Single,45611,Kiambu,Property,2020,197,4,1,39,Not Renewed,2,1,Bungalow,Term,Premium,8,Medium,1,0,156,Basic,4,Theft,Email,5,Query,29,Weekly,2,Mazda CX-5
180,29,M,Single,54763,Eldoret,Motor,2021,120,2,1,0,Not Renewed,5,2,Bungalow,Whole,Basic,6,High,1,1,244,Comprehensive,14,Natural Disaster,Email,6,Complaint,23,Quarterly,1,Mercedes
157,29,F,Single,40368,Eldoret,Agricultural,2021,113,0,0,1700,Not Renewed,3,2,Bungalow,Term,Premium,10,Medium,0,0,297,Comprehensive,6,Theft,Text,0,Query,3,Weekly,5,Mercedes
61,47,F,Single,32095,Mombasa,Health,2018,180,3,2,4,Not Renewed,4,0,Bungalow,Whole,Basic,1,High,1,0,23,Basic,21,Health Issue,Email,4,Complaint,4,Monthly,1,Subaru Forester
104,35,F,Single,79628,Eldoret,Motor,2021,162,2,1,2212,Not Renewed,1,1,Rental,Term,Premium,10,High,2,1,21,Basic,16,Theft,In-Person,8,Complaint,6,Quarterly,1,Subaru Forester
95,30,M,Widowed,41876,Kiambu,Property,2016,174,0,1,490,Not Renewed,4,0,Bungalow,Term,Premium,10,Medium,0,1,72,Comprehensive,5,Accident,Email,2,Update,4,Weekly,0,Subaru Forester
109,25,M,Single,34781,Turkana,Education,2021,166,1,0,0,Not Renewed,1,1,Bungalow,Term,Basic,1,High,0,0,23,Standard,18,Health Issue,Email,4,Complaint,1,Monthly,1,Mercedes
38,64,F,Single,30740,Kisumu,Property,2021,126,0,0,0,Not Renewed,1,1,Bungalow,Term,Basic,1,Medium,2,1,22,Standard,18,Health Issue,Email,3,Complaint,1,Weekly,0,Subaru Forester
38,64,M,Married,40139,Nairobi,Property,2020,126,1,0,0,Renewed,2,2,Bungalow,Term,Basic,1,High,0,1,30,Standard,2,Health Issue,Email,4,Complaint,1,Annually,0,Toyota Land Cruiser V8
38,64,F,Divorced,48667,Nakuru,Property,2021,126,1,0,0,Renewed,2,1,Bungalow,Term,Basic,1,Low,0,1,21,Standard,2,Health Issue,Email,5,Complaint,1,Annually,0,Toyota Land Cruiser V8
17,34,M,Single,42980,Kisumu,Property,2016,153,2,1,2500,Not Renewed,1,1,Bungalow,Term,Basic,6,Medium,1,0,191,Comprehensive,20,Accident,Email,6,Update,20,Quarterly,1,Toyota Land Cruiser V8
200,35,F,Single,48791,Kisumu,Property,2021,169,0,1,0,Not Renewed,5,2,Bungalow,Term,Premium,7,Medium,1,0,219,Comprehensive,12,Accident,Email,10,Query,8,Annually,5,Mercedes
21,48,M,Married,35007,Eldoret,Health,2016,193,2,1,0,Not Renewed,1,2,Bungalow,Term,Basic,4,High,1,1,122,Standard,12,Death,Email,0,Complaint,3,Quarterly,2,Toyota Harrier
107,20,M,Divorced,43911,Busia,Education,2021,168,2,2,500,Not Renewed,1,2,Bungalow,Term,Basic,9,High,0,1,19,Comprehensive,12,Theft,Email,6,Complaint,2,Weekly,1,Mercedes
149,27,M,Widowed,53068,Eldoret,Property,2017,140,0,2,2700,Renewed,2,0,Bungalow,Term,Premium,9,Medium,0,0,320,Comprehensive,13,Theft,Email,7,Query,19,Annually,5,Mercedes
15,23,M,Single,46978,Eldoret,Health,2021,130,0,2,68,Not Renewed,3,2,,,,1,High,2,0,33,Basic,2,Theft,Skype,0,Complaint,3,Semi-Annual,3,Subaru Forester
90,18,M,Married,62254,Kiambu,Property,2017,131,4,1,0,Not Renewed,1,2,Bungalow,Term,Premium,1,Medium,2,0,189,Comprehensive,18,Death,Skype,1,Complaint,0,Annually,1,Mercedes
87,19,F,Single,45000,Kiambu,Livestock,2019,136,3,0,1900,Not Renewed,2,2,Bungalow,Term,Premium,7,Medium,1,0,122,Basic,17,Theft,Email,5,Query,18,Annually,5,Mercedes
102,45,F,Single,38967,Busia,Health,2016,123,4,0,102,Not Renewed,2,3,Bungalow,Term,Premium,9,High,0,1,159,Basic,6,Accident,Email,1,Query,16,Quarterly,2,Subaru Forester
157,42,M,Single,39806,Eldoret,Property,2018,137,4,2,2600,Not Renewed,3,2,Bungalow,Whole,Basic,5,High,2,0,394,Standard,24,Accident,Email,5,Update,2,Annually,3,Mercedes
104,36,M,Married,58127,Eldoret,Property,2020,112,0,1,0,Not Renewed,1,2,Bungalow,,Basic,9,Medium,1,1,42,Standard,21,Maturity,Email,3,Complaint,3,Weekly,2,Subaru Forester
20,19,M,Divorced,38269,Kiambu,Motor,2021,147,0,1,52,Not Renewed,1,1,,,,1,Medium,2,1,32,Standard,16,Property Damage,Email,2,Complaint,1,Monthly,1,Mercedes
159,26,F,Single,70438,Kisumu,Property,2021,182,0,1,2900,Not Renewed,2,2,Apartment,Term,Premium,4,High,1,0,49,Comprehensive,7,Theft,Skype,5,Update,7,Weekly,5,Mercedes
96,19,M,Single,47832,Narok,Property,2021,153,3,1,21,Not Renewed,1,1,,,,2,High,1,1,11,Standard,28,Natural Disaster,In-Person,1,Complaint,3,Semi-Annual,1,Subaru Forester
172,39,M,Widowed,68504,Kisumu,Property,2016,184,1,0,1800,Not Renewed,1,0,Bungalow,Term,Basic,8,Medium,1,1,141,Comprehensive,21,Accident,Email,4,Query,1,Annually,3,Mercedes
145,28,M,Single,70936,Kisumu,Property,2019,165,0,1,500,Not Renewed,2,1,Bungalow,Term,Basic,8,High,2,0,162,Comprehensive,15,Floods,Text,5,Update,5,Quarterly,3,Mercedes
101,34,F,Single,59628,Nairobi,Health,2017,197,3,1,215,Not Renewed,1,0,Bungalow,Term,Premium,10,Medium,1,0,187,Basic,19,Accident,Email,1,Query,12,Quarterly,5,Mercedes
195,27,M,Single,64308,Kisumu,Education,2016,140,2,1,2000,Not Renewed,2,1,Bungalow,Term,Premium,9,High,0,1,223,Basic,11,Theft,Email,1,Complaint,9,Weekly,3,Mercedes
21,46,F,Divorced,36854,Kiambu,Property,2017,123,1,1,1000,Not Renewed,3,1,Apartment,Term,Premium,6,Medium,1,0,182,Comprehensive,13,Drought,Text,4,Query,10,Quarterly,1,Nissan X-Trail
30,40,F,Widowed,33068,Busia,Motor,2017,100,2,1,1000,Renewed,1,1,Apartment,Term,Basic,5,High,1,1,166,Comprehensive,2,Theft,Text,1,Complaint,3,Annually,1,Mazda CX-5
41,50,M,Widowed,32500,Busia,Property,2019,105,1,1,0,Renewed,2,0,Apartment,Term,Basic,4,Low,1,0,160,Comprehensive,2,Theft,Email,2,Query,4,Semi-Annual,1,Subaru Forester
32,40,M,Widowed,33836,Kiambu,Property,2020,100,0,1,2000,Not Renewed,1,1,Apartment,Term,Basic,2,Low,1,1,185,Comprehensive,2,Theft,Text,3,Query,5,Monthly,1,Subaru Forester
40,25,F,Widowed,32000,Busia,Motor,2021,100,1,1,0,Not Renewed,1,0,Apartment,Term,Basic,5,Low,1,0,160,Comprehensive,2,Theft,Email,1,Query,4,Quarterly,1,Subaru Forester
200,18,M,Divorced,59637,Busia,Motor,2015,143,2,0,2,Not Renewed,1,1,Bungalow,Whole,Basic,1,Low,1,0,114,Comprehensive,2,Theft,Email,1,Feedback,1,Monthly,2,Subaru Forester
200,24,M,Single,58916,Kisumu,Property,2017,139,4,2,650,Not Renewed,4,1,Bungalow,Term,Premium,10,Medium,1,0,199,Comprehensive,12,Accident,Phone Call,2,Update,9,Quarterly,5,Mercedes
105,34,F,Single,69287,Kisumu,Property,2016,177,1,0,98,Not Renewed,2,0,Bungalow,Term,Basic,8,High,0,1,233,Comprehensive,7,Accident,Email,2,Query,7,Quarterly,1,Mercedes
23,19,F,Single,40517,Kisumu,Property,2021,168,3,1,182,Not Renewed,4,0,Bungalow,Term,Premium,3,Medium,0,1,84,Basic,11,Accident,Email,5,Update,1,Weekly,1,Toyota Harrier
145,29,F,Divorced,37068,Eldoret,Property,2021,193,3,0,12,Renewed,1,1,Rental,Whole,Basic,3,High,2,0,108,Comprehensive,6,Health Issue,Text,1,Update,4,Weekly,3,Subaru Forester
196,37,M,Widowed,42085,Kisumu,Property,2017,120,0,1,2000,Not Renewed,3,0,Bungalow,Term,Premium,7,Low,1,1,281,Comprehensive,4,Accident,Email,6,Query,1,Quarterly,5,Mercedes
21,30,M,Divorced,45986,Eldoret,Property,2021,179,1,0,1300,Not Renewed,2,1,,,,4,High,2,0,11,Comprehensive,8,Accident,Email,2,Complaint,0,Weekly,1,Subaru Forester
127,35,F,Widowed,60489,Kisumu,Motor,2019,134,1,1,2100,Not Renewed,2,2,Bungalow,Term,Premium,4,Medium,0,0,428,Comprehensive,21,Accident,Email,2,Query,4,Annually,5,Subaru Forester
129,27,F,Divorced,43068,Mombasa,Education,2015,163,3,0,4,Not Renewed,4,0,Bungalow,Term,Basic,2,Medium,1,0,63,Standard,3,Theft,Email,3,Update,5,Annually,0,Nissan X-Trail
1,19,M,Single,47852,Eldoret,Motor,2016,133,1,0,2,Not Renewed,5,3,,,,2,Low,1,1,437,Basic,2,Maturity,Skype,5,Update,11,Monthly,1,Subaru Forester
169,25,F,Single,40387,Eldoret,Property,2019,113,1,1,176,Not Renewed,1,0,Bungalow,Term,Premium,8,Low,1,0,378,Standard,23,Theft,Phone Call,2,Complaint,4,Quarterly,1,Mercedes
68,35,F,Widowed,70914,Kisumu,Property,2021,127,2,1,0,Not Renewed,2,3,Bungalow,Term,Basic,2,High,2,0,15,Basic,6,Health Issue,Skype,1,Complaint,12,Monthly,1,Mercedes
1,18,F,Married,40325,Eldoret,Agricultural,2021,106,2,0,0,Not Renewed,5,0,Bungalow,Term,Basic,9,High,1,0,76,Comprehensive,5,Theft,Email,1,Query,15,Annually,1,Mercedes
10,57,M,Widowed,38926,Kisumu,Health,2021,147,2,2,970,Not Renewed,2,1,Bungalow,Term,Basic,10,Medium,1,0,60,Comprehensive,2,Theft,Email,7,Query,7,Weekly,5,Mercedes
107,24,M,Single,56938,Kisumu,Agricultural,2017,127,0,1,1000,Not Renewed,4,1,Bungalow,Term,Basic,10,Medium,1,1,294,Standard,4,Drought,Email,1,Query,5,Quarterly,2,Mercedes
89,60,M,Single,32215,Busia,Property,2017,147,1,1,17,Not Renewed,1,1,Apartment,Term,Premium,2,High,0,0,86,Basic,28,Accident,Email,9,Complaint,1,Monthly,2,Subaru Forester
200,36,F,Single,59481,Kiambu,Property,2017,159,2,0,200,Not Renewed,2,1,Bungalow,Term,Premium,6,Medium,0,0,127,Basic,28,Death,Text,1,Update,1,Weekly,1,Mercedes
103,19,M,Widowed,45208,Kiambu,Livestock,2016,127,3,0,0,Not Renewed,1,3,,Term,Basic,1,High,2,0,11,Comprehensive,8,Maturity,Email,8,Feedback,1,Monthly,5,Subaru Forester
118,54,M,Single,30769,Busia,Property,2020,127,3,1,2000,Not Renewed,2,2,Bungalow,Term,Basic,6,Medium,1,1,429,Comprehensive,6,Accident,Email,3,Query,19,Annually,1,Mercedes
104,52,M,Single,36798,Busia,Property,2017,139,2,0,400,Not Renewed,2,0,Apartment,Term,Basic,5,Low,1,0,367,Standard,3,Accident,Email,2,Query,7,Annually,2,Mercedes
32,64,F,Divorced,57900,Nairobi,Property,2018,157,1,0,200,Not Renewed,2,1,Apartment,Term,Basic,4,High,1,0,75,Standard,9,Accident,Email,2,Update,2,Quarterly,1,Nissan X-Trail
92,58,F,Single,34017,Kisumu,Property,2016,198,3,2,800,Not Renewed,3,1,Bungalow,Term,Premium,7,Medium,0,1,50,Comprehensive,18,Theft,Skype,10,Update,8,Annually,5,Mercedes
195,38,M,Single,74062,Nairobi,Health,2015,186,2,2,450,Not Renewed,2,2,Bungalow,Whole,Basic,3,Medium,1,1,70,Standard,23,Death,Email,10,Query,10,Quarterly,2,Mercedes
148,60,F,Single,72594,Kisumu,Agricultural,2018,136,2,2,2000,Not Renewed,2,0,Apartment,Whole,Basic,8,High,2,1,246,Comprehensive,12,Accident,Phone Call,7,Update,5,Quarterly,5,Mazda CX-5
48,39,F,Married,76051,Busia,Property,2019,111,2,1,48,Not Renewed,1,2,Bungalow,,,1,Medium,2,1,13,Premium,2,Property Damage,Email,5,Update,5,Annually,1,Subaru Forester
1,33,F,Widowed,48605,Busia,Motor,2020,179,2,0,0,Not Renewed,1,1,Rental,Term,Premium,6,High,2,0,18,Comprehensive,15,Health Issue,Skype,2,Update,1,Monthly,1,Mercedes
160,34,M,Single,58972,Eldoret,Health,2020,124,1,1,1425,Not Renewed,4,1,Bungalow,Term,Premium,8,High,0,1,83,Premium,3,Accident,Skype,10,Update,1,Quarterly,1,Mercedes
167,43,M,Single,52098,Kiambu,Property,2016,115,2,2,150,Not Renewed,5,0,Bungalow,Term,Premium,1,High,2,1,118,Comprehensive,17,Accident,Email,1,Update,3,Annually,2,Mercedes
150,38,F,Single,47692,Kiambu,Health,2019,139,4,2,310,Not Renewed,2,2,Apartment,Whole,Basic,1,High,0,1,72,Standard,12,Accident,Email,2,Update,5,Quarterly,1,Subaru Forester
106,34,F,Single,78925,Kisumu,Education,2017,121,0,2,2000,Not Renewed,1,1,Bungalow,Term,Basic,4,Medium,0,1,184,Comprehensive,15,Accident,Email,2,Feedback,17,Annually,5,Mercedes
165,29,F,Single,38740,Kisumu,Agricultural,2020,140,4,2,2000,Not Renewed,2,3,Bungalow,Term,Premium,8,High,1,0,353,Comprehensive,12,Accident,Email,10,Query,1,Weekly,5,Mercedes
125,43,F,Married,76980,Kiambu,Education,2020,123,1,1,512,Not Renewed,2,3,Bungalow,Whole,Basic,4,High,0,1,9,Basic,3,Accident,In-Person,4,Complaint,4,Weekly,5,Subaru Forester
35,34,M,Divorced,32274,Kiambu,Health,2019,132,4,1,124,Not Renewed,3,3,Bungalow,Whole,Premium,4,Medium,1,1,20,Basic,11,Accident,In-Person,10,Complaint,5,Weekly,1,Subaru Forester
35,28,M,Single,30272,Kiambu,Education,2019,126,3,1,15,Not Renewed,2,2,Bungalow,Whole,Premium,5,Low,0,1,11,Basic,3,Accident,In-Person,4,Complaint,1,Weekly,1,Mazda CX-5
35,28,M,Single,30272,Kiambu,Education,2019,126,3,1,15,Not Renewed,2,2,Bungalow,Whole,Premium,3,Low,0,1,33,Basic,3,Accident,In-Person,1,Complaint,2,Weekly,3,Mazda CX-5
24,59,M,Divorced,31578,Eldoret,Property,2021,112,0,1,0,Renewed,5,2,,,,1,High,1,1,61,Comprehensive,16,Accident,Phone Call,5,Complaint,1,Quarterly,2,Subaru Forester
186,21,M,Single,55600,Kisumu,Property,2017,120,0,0,37,Not Renewed,5,2,Bungalow,Term,Premium,1,Medium,1,1,20,Comprehensive,16,Accident,Phone Call,5,Query,1,Quarterly,3,Mazda CX-5
186,24,M,Divorced,49000,Busia,Property,2020,115,0,0,5,Not Renewed,5,2,Bungalow,Term,Premium,1,Medium,1,1,20,Comprehensive,17,Accident,Phone Call,5,Query,0,Quarterly,1,Toyota Land Cruiser V8
186,24,M,Widowed,49000,Kiambu,Agricultural,2020,110,0,0,6,Not Renewed,5,2,Bungalow,Term,Premium,1,Medium,1,0,20,Comprehensive,23,Accident,Phone Call,5,Query,0,Quarterly,2,Mercedes
186,22,M,Widowed,42160,Busia,Property,2019,110,0,0,5,Not Renewed,5,2,Apartment,Term,Premium,1,Medium,1,1,20,Comprehensive,24,Accident,Phone Call,5,Query,1,Quarterly,2,Toyota Land Cruiser V8
200,49,M,Single,58416,Busia,Health,2017,173,1,0,250,Not Renewed,1,2,Bungalow,Term,Premium,8,High,1,1,62,Basic,6,Accident,Phone Call,1,Update,1,Quarterly,0,Subaru Forester
165,24,F,Divorced,30879,Kiambu,Education,2021,149,0,0,0,Not Renewed,2,2,Bungalow,Term,Premium,5,High,1,0,43,Comprehensive,10,Death,Skype,0,Complaint,5,Quarterly,1,Toyota Land Cruiser V8
130,59,F,Divorced,64278,Busia,Property,2019,168,1,2,128,Renewed,1,2,Rental,,Basic,8,High,2,0,457,Comprehensive,4,Maturity,Email,4,Complaint,2,Annually,5,Subaru Forester
120,48,M,Single,35678,Turkana,Property,2020,193,3,1,2500,Not Renewed,1,2,Bungalow,Term,Basic,8,Medium,0,1,199,Standard,13,Theft,Email,6,Update,1,Quarterly,5,Mercedes
200,59,M,Single,45813,Eldoret,Health,2017,164,3,1,15,Not Renewed,1,1,Bungalow,Term,Premium,2,Medium,1,1,118,Basic,9,Accident,Email,10,Update,7,Annually,0,Toyota Harrier
20,19,M,Single,75483,Nairobi,Property,2016,157,0,1,2200,Not Renewed,4,0,Bungalow,Term,Basic,5,High,1,0,62,Comprehensive,20,Theft,Email,8,Feedback,12,Quarterly,1,Mercedes
156,32,M,Single,40879,Eldoret,Health,2019,131,1,0,3000,Not Renewed,2,0,Bungalow,Term,Premium,1,Medium,0,0,32,Standard,2,Death,In-Person,4,Query,3,Monthly,2,Subaru Forester
102,57,M,Single,46893,Kisumu,Property,2019,122,1,1,2000,Not Renewed,1,2,Bungalow,Whole,Basic,10,Low,0,0,36,Comprehensive,15,Drought,Text,4,Update,20,Weekly,5,Mercedes
142,56,M,Single,70398,Turkana,Property,2019,160,0,1,2500,Not Renewed,1,2,Bungalow,Term,Basic,5,Medium,0,1,272,Comprehensive,9,Accident,Email,1,Query,10,Quarterly,5,Mercedes
159,24,F,Divorced,37809,Eldoret,Motor,2021,106,4,2,0,Not Renewed,5,1,,,Basic,1,Low,2,0,120,Comprehensive,2,Maturity,In-Person,6,Complaint,5,Monthly,2,Nissan X-Trail
24,38,M,Widowed,59617,Eldoret,Agricultural,2015,128,4,2,460,Not Renewed,5,3,Bungalow,Term,Premium,1,High,0,1,420,Standard,2,Drought,Email,10,Feedback,7,Quarterly,5,Mercedes
20,61,M,Single,37498,Kisumu,Property,2021,165,2,0,2200,Not Renewed,5,2,Bungalow,Term,Basic,10,High,2,0,415,Comprehensive,15,Theft,Email,1,Update,13,Annually,5,Mercedes
200,18,M,Married,43567,Kiambu,Health,2021,190,0,0,0,Not Renewed,1,3,Bungalow,Term,Basic,8,High,2,0,312,Premium,20,Accident,Email,1,Update,13,Quarterly,3,Mercedes
154,23,M,Married,60897,Busia,Agricultural,2020,111,2,2,0,Not Renewed,2,0,,,Premium,1,High,1,1,12,Comprehensive,7,Property Damage,Skype,6,Complaint,2,Monthly,1,Subaru Forester
24,22,F,Widowed,40098,Kisumu,Agricultural,2020,197,2,0,160,Not Renewed,2,0,,,Premium,1,Medium,0,0,21,Comprehensive,2,Property Damage,Email,10,Complaint,2,Monthly,1,Toyota Harrier
102,18,M,Single,39904,Mombasa,Property,2019,105,1,1,75,Renewed,1,0,,,Premium,2,Medium,0,1,14,Comprehensive,10,Accident,Email,1,Complaint,1,Annually,2,Mazda CX-5
91,27,M,Divorced,37578,Mombasa,Property,2019,107,1,1,9,Renewed,1,0,,,Premium,2,Medium,0,1,9,Comprehensive,3,Accident,Email,1,Complaint,1,Annually,2,Mazda CX-5
18,23,M,Widowed,48248,Kisumu,Agricultural,2018,128,0,0,21,Not Renewed,1,0,,,Premium,1,Medium,0,1,14,Comprehensive,3,Accident,Email,0,Complaint,1,Annually,2,Toyota Harrier
123,40,M,Widowed,65089,Kisumu,Agricultural,2017,160,1,1,1400,Not Renewed,3,2,Bungalow,Term,Premium,8,Medium,1,0,332,Comprehensive,19,Maturity,Text,10,Query,18,Quarterly,1,Mercedes
174,56,M,Single,39802,Kisumu,Property,2016,129,3,1,400,Not Renewed,4,1,Bungalow,Term,Basic,1,High,1,1,229,Comprehensive,7,Accident,Email,3,Query,15,Weekly,5,Mercedes
200,18,F,Single,57364,Busia,Health,2019,168,2,1,50,Not Renewed,1,2,Apartment,Term,Basic,5,High,1,0,258,Comprehensive,4,Accident,Email,1,Update,0,Annually,2,Mercedes
109,20,M,Divorced,58764,Eldoret,Health,2021,139,2,1,575,Not Renewed,1,2,Bungalow,Term,Premium,10,High,1,0,27,Basic,26,Property Damage,Email,7,Complaint,5,Weekly,1,Subaru Forester
83,24,M,Single,59716,Kisumu,Agricultural,2017,181,2,1,2000,Not Renewed,1,2,Bungalow,Term,Basic,10,Medium,2,1,30,Basic,11,Theft,Email,8,Complaint,2,Weekly,3,Mercedes
120,37,M,Divorced,68450,Busia,Property,2021,190,0,0,0,Not Renewed,5,0,Apartment,Term,Premium,8,High,0,0,15,Premium,22,Death,Skype,7,Complaint,14,Weekly,2,Subaru Forester
168,20,F,Divorced,34590,Kisumu,Agricultural,2017,120,3,1,2000,Not Renewed,2,0,Bungalow,Term,Basic,4,Medium,1,0,196,Comprehensive,19,Theft,Text,2,Feedback,1,Annually,5,Mercedes
49,35,M,Widowed,61802,Nairobi,Property,2017,188,3,2,1900,Not Renewed,4,2,Apartment,Term,Basic,1,Medium,2,0,235,Comprehensive,4,Accident,Email,6,Update,7,Quarterly,5,Nissan X-Trail
200,37,M,Married,65810,Kiambu,Property,2019,136,4,0,62,Not Renewed,4,3,Bungalow,Term,Premium,10,High,2,0,120,Basic,11,Theft,Text,10,Update,0,Quarterly,2,Mercedes
200,30,M,Married,46860,Kisumu,Property,2018,186,0,0,62,Not Renewed,4,2,Bungalow,Term,Premium,10,High,2,0,6,Basic,14,Theft,Text,10,Update,0,Weekly,4,Subaru Forester
162,30,M,Single,75984,Mombasa,Agricultural,2020,128,2,1,0,Not Renewed,1,2,Bungalow,Whole,Basic,6,Medium,2,0,18,Basic,12,Health Issue,Phone Call,1,Complaint,2,Weekly,2,Subaru Forester
108,23,M,Single,57694,Kisumu,Property,2017,106,4,1,1000,Not Renewed,5,2,Apartment,,Premium,9,Medium,1,1,268,Comprehensive,12,Theft,Phone Call,3,Update,12,Quarterly,5,Mercedes
123,56,M,Single,40897,Eldoret,Property,2020,106,1,2,198,Not Renewed,4,0,Bungalow,Term,Premium,10,Medium,1,1,89,Comprehensive,4,Accident,Text,0,Update,12,Quarterly,0,Mercedes
197,20,F,Single,46853,Kisumu,Property,2019,160,1,1,490,Not Renewed,3,3,Bungalow,Term,Premium,9,High,0,0,192,Comprehensive,2,Accident,Email,9,Query,1,Quarterly,4,Mercedes
200,53,F,Widowed,41976,Busia,Agricultural,2018,158,2,0,67,Not Renewed,2,0,Bungalow,Term,Basic,8,Medium,0,1,365,Comprehensive,18,Accident,Email,2,Query,18,Quarterly,1,Subaru Forester
143,26,M,Single,75098,Kisumu,Agricultural,2019,139,2,0,2000,Not Renewed,5,2,Bungalow,Term,Basic,4,Medium,1,0,273,Standard,3,Drought,Email,1,Update,10,Quarterly,5,Mercedes
200,18,F,Single,53743,Kiambu,Education,2021,169,2,1,1292,Not Renewed,2,2,Bungalow,Term,Premium,9,High,0,0,16,Basic,26,Accident,Email,3,Complaint,3,Annually,0,Toyota Harrier
164,25,M,Single,38934,Eldoret,Property,2017,199,0,1,0,Not Renewed,2,1,Rental,Term,Basic,6,Medium,2,1,23,Standard,10,Property Damage,Skype,1,Complaint,0,Monthly,3,Mercedes
123,40,M,Widowed,75000,Mombasa,Property,2019,186,0,0,3000,Not Renewed,2,3,Apartment,Whole,Basic,7,Medium,0,0,369,Basic,2,Accident,Phone Call,10,Update,12,Quarterly,0,Mercedes
31,27,M,Single,60000,Eldoret,Property,2021,148,2,0,0,Not Renewed,5,0,Bungalow,Whole,Premium,5,Medium,0,0,21,Comprehensive,3,Maturity,Email,2,Complaint,9,Weekly,1,Mercedes
200,35,M,Single,74793,Eldoret,Property,2021,186,1,0,0,Not Renewed,1,1,Bungalow,Whole,Basic,5,High,2,0,7,Standard,3,Health Issue,Email,3,Update,1,Weekly,1,Mercedes
176,54,F,Single,32809,Kisumu,Property,2021,135,0,1,2500,Not Renewed,3,0,Bungalow,Term,Premium,9,Medium,0,0,26,Comprehensive,16,Theft,Phone Call,10,Complaint,3,Quarterly,5,Mercedes
195,24,M,Widowed,37608,Nairobi,Agricultural,2015,160,0,1,2500,Not Renewed,1,3,Bungalow,Term,Premium,10,Medium,0,1,89,Comprehensive,16,Accident,Phone Call,4,Complaint,10,Quarterly,4,Mercedes
186,27,M,Divorced,43590,Kisumu,Property,2021,147,2,1,2800,Not Renewed,2,0,Apartment,Whole,Basic,8,High,1,0,392,Standard,18,Theft,Email,7,Query,0,Quarterly,0,Mercedes
170,65,F,Married,34982,Eldoret,Property,2021,145,1,1,350,Not Renewed,1,2,,,,8,Medium,2,1,15,Premium,2,Maturity,Skype,2,Feedback,1,Annually,1,Mazda CX-5
103,29,M,Single,54786,Kisumu,Agricultural,2020,112,0,1,2800,Not Renewed,4,2,Bungalow,Term,Premium,1,Medium,1,0,35,Comprehensive,5,Accident,Email,10,Query,3,Quarterly,5,Subaru Forester
200,18,M,Single,57432,Busia,Health,2020,196,1,1,2300,Not Renewed,1,1,Bungalow,Term,Premium,7,Medium,2,0,103,Basic,3,Death,Email,7,Update,0,Weekly,0,Subaru Forester
193,20,F,Divorced,34856,Turkana,Education,2021,174,0,0,0,Not Renewed,1,2,Bungalow,Term,Premium,1,High,1,0,15,Standard,24,Health Issue,Skype,9,Update,3,Monthly,1,Mercedes
200,18,M,Divorced,45793,Kiambu,Motor,2016,153,2,1,0,Not Renewed,2,3,,,Basic,4,High,1,1,12,Comprehensive,11,Theft,In-Person,5,Query,9,Semi-Annual,1,Mercedes
21,20,M,Divorced,45793,Kiambu,Motor,2016,153,2,1,0,Not Renewed,2,3,,,,4,High,1,1,11,Comprehensive,11,Theft,In-Person,5,Query,9,Semi-Annual,1,Mercedes
22,19,F,Single,45793,Kiambu,Motor,2016,153,2,1,0,Not Renewed,2,3,,,,4,Medium,1,1,11,Comprehensive,11,Theft,In-Person,5,Query,9,Monthly,1,Mercedes
23,26,M,Single,45793,Kiambu,Motor,2016,153,2,1,0,Not Renewed,2,3,,,,4,Medium,1,1,11,Comprehensive,11,Theft,In-Person,5,Query,9,Monthly,1,Mercedes
24,20,M,Single,45793,Kiambu,Motor,2016,153,2,1,0,Not Renewed,2,3,,,,4,Medium,1,1,11,Comprehensive,11,Theft,In-Person,5,Query,9,Monthly,1,Mercedes
20,34,M,Single,57891,Kisumu,Property,2016,126,1,1,2000,Not Renewed,1,3,Bungalow,Term,Basic,9,Medium,0,0,32,Standard,12,Theft,Phone Call,10,Update,2,Annually,4,Mercedes
200,56,M,Single,71948,Kisumu,Agricultural,2017,138,3,2,700,Not Renewed,1,1,Bungalow,Term,Basic,7,High,1,1,36,Standard,20,Drought,Phone Call,1,Complaint,19,Weekly,5,Mercedes
123,46,M,Widowed,50978,Nairobi,Property,2017,112,4,1,2000,Not Renewed,1,3,Bungalow,Term,Premium,9,Medium,1,0,272,Basic,3,Accident,Email,8,Update,9,Annually,5,Mazda CX-5
152,30,M,Married,64976,Mombasa,Livestock,2021,180,1,1,67,Not Renewed,1,3,Bungalow,Term,Premium,10,Medium,2,1,12,Comprehensive,15,Drought,Email,1,Complaint,8,Annually,1,Subaru Forester
102,64,M,Widowed,37598,Eldoret,Property,2019,144,3,1,2000,Not Renewed,3,1,Apartment,Term,Basic,5,High,2,0,25,Comprehensive,11,Theft,Email,5,Update,2,Weekly,2,Mercedes
106,47,M,Widowed,35982,Kiambu,Agricultural,2021,158,0,1,2600,Not Renewed,5,1,Bungalow,Term,Premium,9,Medium,1,0,61,Basic,3,Death,Email,5,Query,19,Quarterly,5,Mercedes
